Counting,Vehicle type,Aust Postcode,Fuel type,Count
Vehicle Level,Passenger Vehicles,5109,Not Applicable,0
Vehicle Level,Passenger Vehicles,5109,Diesel,1055
Vehicle Level,Passenger Vehicles,5109,Electric,5
Vehicle Level,Passenger Vehicles,5109,Petrol,11680
Vehicle Level,Passenger Vehicles,5109,LPG/Dual fuel,65
Vehicle Level,Passenger Vehicles,5109,Other and unknown,0
Vehicle Level,Passenger Vehicles,5109,Total,12804
Vehicle Level,Passenger Vehicles,5110,Not Applicable,0
Vehicle Level,Passenger Vehicles,5110,Diesel,567
Vehicle Level,Passenger Vehicles,5110,Electric,0
Vehicle Level,Passenger Vehicles,5110,Petrol,4960
Vehicle Level,Passenger Vehicles,5110,LPG/Dual fuel,23
Vehicle Level,Passenger Vehicles,5110,Other and unknown,0
Vehicle Level,Passenger Vehicles,5110,Total,5547
Vehicle Level,Passenger Vehicles,5111,Not Applicable,0
Vehicle Level,Passenger Vehicles,5111,Diesel,31
Vehicle Level,Passenger Vehicles,5111,Electric,0
Vehicle Level,Passenger Vehicles,5111,Petrol,269
Vehicle Level,Passenger Vehicles,5111,LPG/Dual fuel,0
Vehicle Level,Passenger Vehicles,5111,Other and unknown,0
Vehicle Level,Passenger Vehicles,5111,Total,305
Vehicle Level,Passenger Vehicles,5112,Not Applicable,0
Vehicle Level,Passenger Vehicles,5112,Diesel,725
Vehicle Level,Passenger Vehicles,5112,Electric,0
Vehicle Level,Passenger Vehicles,5112,Petrol,9765
Vehicle Level,Passenger Vehicles,5112,LPG/Dual fuel,68
Vehicle Level,Passenger Vehicles,5112,Other and unknown,3
Vehicle Level,Passenger Vehicles,5112,Total,10570
Vehicle Level,Passenger Vehicles,5113,Not Applicable,0
Vehicle Level,Passenger Vehicles,5113,Diesel,574
Vehicle Level,Passenger Vehicles,5113,Electric,0
Vehicle Level,Passenger Vehicles,5113,Petrol,8943
Vehicle Level,Passenger Vehicles,5113,LPG/Dual fuel,113
Vehicle Level,Passenger Vehicles,5113,Other and unknown,0
Vehicle Level,Passenger Vehicles,5113,Total,9635
Vehicle Level,Passenger Vehicles,5114,Not Applicable,0
Vehicle Level,Passenger Vehicles,5114,Diesel,2070
Vehicle Level,Passenger Vehicles,5114,Electric,4
Vehicle Level,Passenger Vehicles,5114,Petrol,18977
Vehicle Level,Passenger Vehicles,5114,LPG/Dual fuel,112
Vehicle Level,Passenger Vehicles,5114,Other and unknown,0
Vehicle Level,Passenger Vehicles,5114,Total,21165
Vehicle Level,Passenger Vehicles,5115,Not Applicable,0
Vehicle Level,Passenger Vehicles,5115,Diesel,613
Vehicle Level,Passenger Vehicles,5115,Electric,3
Vehicle Level,Passenger Vehicles,5115,Petrol,6383
Vehicle Level,Passenger Vehicles,5115,LPG/Dual fuel,33
Vehicle Level,Passenger Vehicles,5115,Other and unknown,0
Vehicle Level,Passenger Vehicles,5115,Total,7033
Vehicle Level,Passenger Vehicles,5116,Not Applicable,0
Vehicle Level,Passenger Vehicles,5116,Diesel,677
Vehicle Level,Passenger Vehicles,5116,Electric,0
Vehicle Level,Passenger Vehicles,5116,Petrol,5501
Vehicle Level,Passenger Vehicles,5116,LPG/Dual fuel,28
Vehicle Level,Passenger Vehicles,5116,Other and unknown,0
Vehicle Level,Passenger Vehicles,5116,Total,6219
Vehicle Level,Passenger Vehicles,5117,Not Applicable,0
Vehicle Level,Passenger Vehicles,5117,Diesel,333
Vehicle Level,Passenger Vehicles,5117,Electric,3
Vehicle Level,Passenger Vehicles,5117,Petrol,2004
Vehicle Level,Passenger Vehicles,5117,LPG/Dual fuel,12
Vehicle Level,Passenger Vehicles,5117,Other and unknown,0
Vehicle Level,Passenger Vehicles,5117,Total,2351
Vehicle Level,Passenger Vehicles,5118,Not Applicable,0
Vehicle Level,Passenger Vehicles,5118,Diesel,1652
Vehicle Level,Passenger Vehicles,5118,Electric,4
Vehicle Level,Passenger Vehicles,5118,Petrol,10680
Vehicle Level,Passenger Vehicles,5118,LPG/Dual fuel,65
Vehicle Level,Passenger Vehicles,5118,Other and unknown,0
Vehicle Level,Passenger Vehicles,5118,Total,12407
Vehicle Level,Passenger Vehicles,5120,Not Applicable,0
Vehicle Level,Passenger Vehicles,5120,Diesel,245
Vehicle Level,Passenger Vehicles,5120,Electric,0
Vehicle Level,Passenger Vehicles,5120,Petrol,1567
Vehicle Level,Passenger Vehicles,5120,LPG/Dual fuel,6
Vehicle Level,Passenger Vehicles,5120,Other and unknown,0
Vehicle Level,Passenger Vehicles,5120,Total,1818
Vehicle Level,Passenger Vehicles,5121,Not Applicable,0
Vehicle Level,Passenger Vehicles,5121,Diesel,153
Vehicle Level,Passenger Vehicles,5121,Electric,0
Vehicle Level,Passenger Vehicles,5121,Petrol,1217
Vehicle Level,Passenger Vehicles,5121,LPG/Dual fuel,10
Vehicle Level,Passenger Vehicles,5121,Other and unknown,0
Vehicle Level,Passenger Vehicles,5121,Total,1381
Vehicle Level,Passenger Vehicles,5125,Not Applicable,0
Vehicle Level,Passenger Vehicles,5125,Diesel,1397
Vehicle Level,Passenger Vehicles,5125,Electric,8
Vehicle Level,Passenger Vehicles,5125,Petrol,11687
Vehicle Level,Passenger Vehicles,5125,LPG/Dual fuel,37
Vehicle Level,Passenger Vehicles,5125,Other and unknown,3
Vehicle Level,Passenger Vehicles,5125,Total,13124
Vehicle Level,Passenger Vehicles,5126,Not Applicable,0
Vehicle Level,Passenger Vehicles,5126,Diesel,500
Vehicle Level,Passenger Vehicles,5126,Electric,0
Vehicle Level,Passenger Vehicles,5126,Petrol,4150
Vehicle Level,Passenger Vehicles,5126,LPG/Dual fuel,7
Vehicle Level,Passenger Vehicles,5126,Other and unknown,0
Vehicle Level,Passenger Vehicles,5126,Total,4654
Vehicle Level,Passenger Vehicles,5127,Not Applicable,0
Vehicle Level,Passenger Vehicles,5127,Diesel,522
Vehicle Level,Passenger Vehicles,5127,Electric,5
Vehicle Level,Passenger Vehicles,5127,Petrol,4671
Vehicle Level,Passenger Vehicles,5127,LPG/Dual fuel,14
Vehicle Level,Passenger Vehicles,5127,Other and unknown,0
Vehicle Level,Passenger Vehicles,5127,Total,5209
Vehicle Level,Passenger Vehicles,5131,Not Applicable,0
Vehicle Level,Passenger Vehicles,5131,Diesel,126
Vehicle Level,Passenger Vehicles,5131,Electric,0
Vehicle Level,Passenger Vehicles,5131,Petrol,609
Vehicle Level,Passenger Vehicles,5131,LPG/Dual fuel,3
Vehicle Level,Passenger Vehicles,5131,Other and unknown,0
Vehicle Level,Passenger Vehicles,5131,Total,740
Vehicle Level,Passenger Vehicles,5132,Not Applicable,0
Vehicle Level,Passenger Vehicles,5132,Diesel,77
Vehicle Level,Passenger Vehicles,5132,Electric,0
Vehicle Level,Passenger Vehicles,5132,Petrol,244
Vehicle Level,Passenger Vehicles,5132,LPG/Dual fuel,3
Vehicle Level,Passenger Vehicles,5132,Other and unknown,0
Vehicle Level,Passenger Vehicles,5132,Total,330
Vehicle Level,Passenger Vehicles,5133,Not Applicable,0
Vehicle Level,Passenger Vehicles,5133,Diesel,51
Vehicle Level,Passenger Vehicles,5133,Electric,0
Vehicle Level,Passenger Vehicles,5133,Petrol,210
Vehicle Level,Passenger Vehicles,5133,LPG/Dual fuel,3
Vehicle Level,Passenger Vehicles,5133,Other and unknown,0
Vehicle Level,Passenger Vehicles,5133,Total,269
Vehicle Level,Passenger Vehicles,5134,Not Applicable,0
Vehicle Level,Passenger Vehicles,5134,Diesel,58
Vehicle Level,Passenger Vehicles,5134,Electric,0
Vehicle Level,Passenger Vehicles,5134,Petrol,226
Vehicle Level,Passenger Vehicles,5134,LPG/Dual fuel,0
Vehicle Level,Passenger Vehicles,5134,Other and unknown,0
Vehicle Level,Passenger Vehicles,5134,Total,288
Vehicle Level,Passenger Vehicles,5136,Not Applicable,0
Vehicle Level,Passenger Vehicles,5136,Diesel,58
Vehicle Level,Passenger Vehicles,5136,Electric,0
Vehicle Level,Passenger Vehicles,5136,Petrol,288
Vehicle Level,Passenger Vehicles,5136,LPG/Dual fuel,0
Vehicle Level,Passenger Vehicles,5136,Other and unknown,0
Vehicle Level,Passenger Vehicles,5136,Total,352
Vehicle Level,Passenger Vehicles,5137,Not Applicable,0
Vehicle Level,Passenger Vehicles,5137,Diesel,90
Vehicle Level,Passenger Vehicles,5137,Electric,0
Vehicle Level,Passenger Vehicles,5137,Petrol,357
Vehicle Level,Passenger Vehicles,5137,LPG/Dual fuel,3
Vehicle Level,Passenger Vehicles,5137,Other and unknown,0
Vehicle Level,Passenger Vehicles,5137,Total,442
Vehicle Level,Passenger Vehicles,5138,Not Applicable,0
Vehicle Level,Passenger Vehicles,5138,Diesel,39
Vehicle Level,Passenger Vehicles,5138,Electric,0
Vehicle Level,Passenger Vehicles,5138,Petrol,187
Vehicle Level,Passenger Vehicles,5138,LPG/Dual fuel,3
Vehicle Level,Passenger Vehicles,5138,Other and unknown,0
Vehicle Level,Passenger Vehicles,5138,Total,233
Vehicle Level,Passenger Vehicles,5139,Not Applicable,0
Vehicle Level,Passenger Vehicles,5139,Diesel,36
Vehicle Level,Passenger Vehicles,5139,Electric,3
Vehicle Level,Passenger Vehicles,5139,Petrol,147
Vehicle Level,Passenger Vehicles,5139,LPG/Dual fuel,0
Vehicle Level,Passenger Vehicles,5139,Other and unknown,0
Vehicle Level,Passenger Vehicles,5139,Total,185
Vehicle Level,Passenger Vehicles,5140,Not Applicable,0
Vehicle Level,Passenger Vehicles,5140,Diesel,39
Vehicle Level,Passenger Vehicles,5140,Electric,0
Vehicle Level,Passenger Vehicles,5140,Petrol,258
Vehicle Level,Passenger Vehicles,5140,LPG/Dual fuel,0
Vehicle Level,Passenger Vehicles,5140,Other and unknown,0
Vehicle Level,Passenger Vehicles,5140,Total,298
Vehicle Level,Passenger Vehicles,5141,Not Applicable,0
Vehicle Level,Passenger Vehicles,5141,Diesel,94
Vehicle Level,Passenger Vehicles,5141,Electric,5
Vehicle Level,Passenger Vehicles,5141,Petrol,450
Vehicle Level,Passenger Vehicles,5141,LPG/Dual fuel,0
Vehicle Level,Passenger Vehicles,5141,Other and unknown,0
Vehicle Level,Passenger Vehicles,5141,Total,552
Vehicle Level,Passenger Vehicles,5142,Not Applicable,0
Vehicle Level,Passenger Vehicles,5142,Diesel,63
Vehicle Level,Passenger Vehicles,5142,Electric,0
Vehicle Level,Passenger Vehicles,5142,Petrol,309
Vehicle Level,Passenger Vehicles,5142,LPG/Dual fuel,0
Vehicle Level,Passenger Vehicles,5142,Other and unknown,0
Vehicle Level,Passenger Vehicles,5142,Total,370
Vehicle Level,Passenger Vehicles,5144,Not Applicable,0
Vehicle Level,Passenger Vehicles,5144,Diesel,63
Vehicle Level,Passenger Vehicles,5144,Electric,0
Vehicle Level,Passenger Vehicles,5144,Petrol,247
Vehicle Level,Passenger Vehicles,5144,LPG/Dual fuel,0
Vehicle Level,Passenger Vehicles,5144,Other and unknown,0
Vehicle Level,Passenger Vehicles,5144,Total,314
Vehicle Level,Passenger Vehicles,5150,Not Applicable,0
Vehicle Level,Passenger Vehicles,5150,Diesel,5
Vehicle Level,Passenger Vehicles,5150,Electric,0
Vehicle Level,Passenger Vehicles,5150,Petrol,46
Vehicle Level,Passenger Vehicles,5150,LPG/Dual fuel,0
Vehicle Level,Passenger Vehicles,5150,Other and unknown,0
Vehicle Level,Passenger Vehicles,5150,Total,47
Vehicle Level,Passenger Vehicles,5151,Not Applicable,0
Vehicle Level,Passenger Vehicles,5151,Diesel,59
Vehicle Level,Passenger Vehicles,5151,Electric,0
Vehicle Level,Passenger Vehicles,5151,Petrol,222
Vehicle Level,Passenger Vehicles,5151,LPG/Dual fuel,0
Vehicle Level,Passenger Vehicles,5151,Other and unknown,0
Vehicle Level,Passenger Vehicles,5151,Total,285
Vehicle Level,Passenger Vehicles,5152,Not Applicable,0
Vehicle Level,Passenger Vehicles,5152,Diesel,863
Vehicle Level,Passenger Vehicles,5152,Electric,14
Vehicle Level,Passenger Vehicles,5152,Petrol,3745
Vehicle Level,Passenger Vehicles,5152,LPG/Dual fuel,5
Vehicle Level,Passenger Vehicles,5152,Other and unknown,0
Vehicle Level,Passenger Vehicles,5152,Total,4626
Vehicle Level,Passenger Vehicles,5153,Not Applicable,0
Vehicle Level,Passenger Vehicles,5153,Diesel,954
Vehicle Level,Passenger Vehicles,5153,Electric,10
Vehicle Level,Passenger Vehicles,5153,Petrol,3554
Vehicle Level,Passenger Vehicles,5153,LPG/Dual fuel,11
Vehicle Level,Passenger Vehicles,5153,Other and unknown,0
Vehicle Level,Passenger Vehicles,5153,Total,4532
Vehicle Level,Passenger Vehicles,5154,Not Applicable,0
Vehicle Level,Passenger Vehicles,5154,Diesel,429
Vehicle Level,Passenger Vehicles,5154,Electric,5
Vehicle Level,Passenger Vehicles,5154,Petrol,2010
Vehicle Level,Passenger Vehicles,5154,LPG/Dual fuel,4
Vehicle Level,Passenger Vehicles,5154,Other and unknown,0
Vehicle Level,Passenger Vehicles,5154,Total,2445
Vehicle Level,Passenger Vehicles,5155,Not Applicable,0
Vehicle Level,Passenger Vehicles,5155,Diesel,414
Vehicle Level,Passenger Vehicles,5155,Electric,3
Vehicle Level,Passenger Vehicles,5155,Petrol,2206
Vehicle Level,Passenger Vehicles,5155,LPG/Dual fuel,9
Vehicle Level,Passenger Vehicles,5155,Other and unknown,3
Vehicle Level,Passenger Vehicles,5155,Total,2641
Vehicle Level,Passenger Vehicles,5156,Not Applicable,0
Vehicle Level,Passenger Vehicles,5156,Diesel,115
Vehicle Level,Passenger Vehicles,5156,Electric,0
Vehicle Level,Passenger Vehicles,5156,Petrol,579
Vehicle Level,Passenger Vehicles,5156,LPG/Dual fuel,9
Vehicle Level,Passenger Vehicles,5156,Other and unknown,0
Vehicle Level,Passenger Vehicles,5156,Total,703
Vehicle Level,Passenger Vehicles,5157,Not Applicable,0
Vehicle Level,Passenger Vehicles,5157,Diesel,457
Vehicle Level,Passenger Vehicles,5157,Electric,3
Vehicle Level,Passenger Vehicles,5157,Petrol,1778
Vehicle Level,Passenger Vehicles,5157,LPG/Dual fuel,3
Vehicle Level,Passenger Vehicles,5157,Other and unknown,0
Vehicle Level,Passenger Vehicles,5157,Total,2237
Vehicle Level,Passenger Vehicles,5158,Not Applicable,0
Vehicle Level,Passenger Vehicles,5158,Diesel,1787
Vehicle Level,Passenger Vehicles,5158,Electric,9
Vehicle Level,Passenger Vehicles,5158,Petrol,14544
Vehicle Level,Passenger Vehicles,5158,LPG/Dual fuel,53
Vehicle Level,Passenger Vehicles,5158,Other and unknown,3
Vehicle Level,Passenger Vehicles,5158,Total,16397
Vehicle Level,Passenger Vehicles,5159,Not Applicable,0
Vehicle Level,Passenger Vehicles,5159,Diesel,2489
Vehicle Level,Passenger Vehicles,5159,Electric,11
Vehicle Level,Passenger Vehicles,5159,Petrol,20064
Vehicle Level,Passenger Vehicles,5159,LPG/Dual fuel,65
Vehicle Level,Passenger Vehicles,5159,Other and unknown,0
Vehicle Level,Passenger Vehicles,5159,Total,22622
Vehicle Level,Passenger Vehicles,5160,Not Applicable,0
Vehicle Level,Passenger Vehicles,5160,Diesel,174
Vehicle Level,Passenger Vehicles,5160,Electric,3
Vehicle Level,Passenger Vehicles,5160,Petrol,429
Vehicle Level,Passenger Vehicles,5160,LPG/Dual fuel,3
Vehicle Level,Passenger Vehicles,5160,Other and unknown,0
Vehicle Level,Passenger Vehicles,5160,Total,606
Vehicle Level,Passenger Vehicles,5161,Not Applicable,0
Vehicle Level,Passenger Vehicles,5161,Diesel,580
Vehicle Level,Passenger Vehicles,5161,Electric,0
Vehicle Level,Passenger Vehicles,5161,Petrol,6261
Vehicle Level,Passenger Vehicles,5161,LPG/Dual fuel,20
Vehicle Level,Passenger Vehicles,5161,Other and unknown,3
Vehicle Level,Passenger Vehicles,5161,Total,6863
Vehicle Level,Passenger Vehicles,5162,Not Applicable,0
Vehicle Level,Passenger Vehicles,5162,Diesel,1980
Vehicle Level,Passenger Vehicles,5162,Electric,6
Vehicle Level,Passenger Vehicles,5162,Petrol,20062
Vehicle Level,Passenger Vehicles,5162,LPG/Dual fuel,112
Vehicle Level,Passenger Vehicles,5162,Other and unknown,3
Vehicle Level,Passenger Vehicles,5162,Total,22162
Vehicle Level,Passenger Vehicles,5163,Not Applicable,0
Vehicle Level,Passenger Vehicles,5163,Diesel,828
Vehicle Level,Passenger Vehicles,5163,Electric,3
Vehicle Level,Passenger Vehicles,5163,Petrol,8035
Vehicle Level,Passenger Vehicles,5163,LPG/Dual fuel,69
Vehicle Level,Passenger Vehicles,5163,Other and unknown,3
Vehicle Level,Passenger Vehicles,5163,Total,8933
Vehicle Level,Passenger Vehicles,5164,Not Applicable,0
Vehicle Level,Passenger Vehicles,5164,Diesel,170
Vehicle Level,Passenger Vehicles,5164,Electric,3
Vehicle Level,Passenger Vehicles,5164,Petrol,2464
Vehicle Level,Passenger Vehicles,5164,LPG/Dual fuel,27
Vehicle Level,Passenger Vehicles,5164,Other and unknown,0
Vehicle Level,Passenger Vehicles,5164,Total,2668
Vehicle Level,Passenger Vehicles,5165,Not Applicable,0
Vehicle Level,Passenger Vehicles,5165,Diesel,366
Vehicle Level,Passenger Vehicles,5165,Electric,3
Vehicle Level,Passenger Vehicles,5165,Petrol,3298
Vehicle Level,Passenger Vehicles,5165,LPG/Dual fuel,20
Vehicle Level,Passenger Vehicles,5165,Other and unknown,0
Vehicle Level,Passenger Vehicles,5165,Total,3690
Vehicle Level,Passenger Vehicles,5166,Not Applicable,0
Vehicle Level,Passenger Vehicles,5166,Diesel,104
Vehicle Level,Passenger Vehicles,5166,Electric,0
Vehicle Level,Passenger Vehicles,5166,Petrol,1070
Vehicle Level,Passenger Vehicles,5166,LPG/Dual fuel,16
Vehicle Level,Passenger Vehicles,5166,Other and unknown,0
Vehicle Level,Passenger Vehicles,5166,Total,1189
Vehicle Level,Passenger Vehicles,5167,Not Applicable,0
Vehicle Level,Passenger Vehicles,5167,Diesel,470
Vehicle Level,Passenger Vehicles,5167,Electric,0
Vehicle Level,Passenger Vehicles,5167,Petrol,3475
Vehicle Level,Passenger Vehicles,5167,LPG/Dual fuel,11
Vehicle Level,Passenger Vehicles,5167,Other and unknown,0
Vehicle Level,Passenger Vehicles,5167,Total,3957
Vehicle Level,Passenger Vehicles,5168,Not Applicable,0
Vehicle Level,Passenger Vehicles,5168,Diesel,340
Vehicle Level,Passenger Vehicles,5168,Electric,3
Vehicle Level,Passenger Vehicles,5168,Petrol,3222
Vehicle Level,Passenger Vehicles,5168,LPG/Dual fuel,16
Vehicle Level,Passenger Vehicles,5168,Other and unknown,0
Vehicle Level,Passenger Vehicles,5168,Total,3575
Vehicle Level,Passenger Vehicles,5169,Not Applicable,0
Vehicle Level,Passenger Vehicles,5169,Diesel,1273
Vehicle Level,Passenger Vehicles,5169,Electric,8
Vehicle Level,Passenger Vehicles,5169,Petrol,10295
Vehicle Level,Passenger Vehicles,5169,LPG/Dual fuel,39
Vehicle Level,Passenger Vehicles,5169,Other and unknown,0
Vehicle Level,Passenger Vehicles,5169,Total,11621
Vehicle Level,Passenger Vehicles,5170,Not Applicable,0
Vehicle Level,Passenger Vehicles,5170,Diesel,111
Vehicle Level,Passenger Vehicles,5170,Electric,0
Vehicle Level,Passenger Vehicles,5170,Petrol,661
Vehicle Level,Passenger Vehicles,5170,LPG/Dual fuel,5
Vehicle Level,Passenger Vehicles,5170,Other and unknown,0
Vehicle Level,Passenger Vehicles,5170,Total,777
Vehicle Level,Passenger Vehicles,5171,Not Applicable,0
Vehicle Level,Passenger Vehicles,5171,Diesel,658
Vehicle Level,Passenger Vehicles,5171,Electric,0
Vehicle Level,Passenger Vehicles,5171,Petrol,3483
Vehicle Level,Passenger Vehicles,5171,LPG/Dual fuel,24
Vehicle Level,Passenger Vehicles,5171,Other and unknown,3
Vehicle Level,Passenger Vehicles,5171,Total,4166
Vehicle Level,Passenger Vehicles,5172,Not Applicable,0
Vehicle Level,Passenger Vehicles,5172,Diesel,527
Vehicle Level,Passenger Vehicles,5172,Electric,4
Vehicle Level,Passenger Vehicles,5172,Petrol,2276
Vehicle Level,Passenger Vehicles,5172,LPG/Dual fuel,24
Vehicle Level,Passenger Vehicles,5172,Other and unknown,0
Vehicle Level,Passenger Vehicles,5172,Total,2832
Vehicle Level,Passenger Vehicles,5173,Not Applicable,0
Vehicle Level,Passenger Vehicles,5173,Diesel,977
Vehicle Level,Passenger Vehicles,5173,Electric,8
Vehicle Level,Passenger Vehicles,5173,Petrol,6987
Vehicle Level,Passenger Vehicles,5173,LPG/Dual fuel,44
Vehicle Level,Passenger Vehicles,5173,Other and unknown,3
Vehicle Level,Passenger Vehicles,5173,Total,8016
Vehicle Level,Passenger Vehicles,5174,Not Applicable,0
Vehicle Level,Passenger Vehicles,5174,Diesel,300
Vehicle Level,Passenger Vehicles,5174,Electric,3
Vehicle Level,Passenger Vehicles,5174,Petrol,1720
Vehicle Level,Passenger Vehicles,5174,LPG/Dual fuel,14
Vehicle Level,Passenger Vehicles,5174,Other and unknown,0
Vehicle Level,Passenger Vehicles,5174,Total,2034
Vehicle Level,Passenger Vehicles,5201,Not Applicable,0
Vehicle Level,Passenger Vehicles,5201,Diesel,278
Vehicle Level,Passenger Vehicles,5201,Electric,0
Vehicle Level,Passenger Vehicles,5201,Petrol,1168
Vehicle Level,Passenger Vehicles,5201,LPG/Dual fuel,4
Vehicle Level,Passenger Vehicles,5201,Other and unknown,0
Vehicle Level,Passenger Vehicles,5201,Total,1449
Vehicle Level,Passenger Vehicles,5202,Not Applicable,0
Vehicle Level,Passenger Vehicles,5202,Diesel,101
Vehicle Level,Passenger Vehicles,5202,Electric,0
Vehicle Level,Passenger Vehicles,5202,Petrol,526
Vehicle Level,Passenger Vehicles,5202,LPG/Dual fuel,3
Vehicle Level,Passenger Vehicles,5202,Other and unknown,0
Vehicle Level,Passenger Vehicles,5202,Total,636
Vehicle Level,Passenger Vehicles,5203,Not Applicable,0
Vehicle Level,Passenger Vehicles,5203,Diesel,147
Vehicle Level,Passenger Vehicles,5203,Electric,3
Vehicle Level,Passenger Vehicles,5203,Petrol,729
Vehicle Level,Passenger Vehicles,5203,LPG/Dual fuel,5
Vehicle Level,Passenger Vehicles,5203,Other and unknown,0
Vehicle Level,Passenger Vehicles,5203,Total,886
Vehicle Level,Passenger Vehicles,5204,Not Applicable,0
Vehicle Level,Passenger Vehicles,5204,Diesel,449
Vehicle Level,Passenger Vehicles,5204,Electric,0
